0.5505159150059191	0.025	0.04330127018922194
0.5519024741238949	0.025	0.04330127018922194
0.5539780362264481	0.025	0.04330127018922194
0.5565709538775252	0.025	0.04330127018922194
0.5641464172912782	0.15	0.05
0.5672695325116448	0.2	0.07071067811865475
0.5675861235149378	0.2	0.07071067811865475
0.5724505926942517	0.25	0.08660254037844387
0.5766473783270124	0.325	0.1299038105676658
0.5861496341615682	0.4999999999999999	0.1581138830084189
0.589176619545646	0.6000000000000001	0.1224744871391589
0.5941348533419233	0.675	0.08291561975888502
0.5946349200761479	0.675	0.08291561975888502
0.6072356491861326	0.975	0.04330127018922193
0.6097556205861673	0.975	0.04330127018922193
0.6104131937255943	0.975	0.04330127018922193
0.6109035598280564	0.975	0.04330127018922193
0.6112525343198559	1	0
0.6132963099618162	1	0
0.6143914263240099	1	0
0.6198420239381081	1	0
0.6311062104757096	1	0
0.6311947750299549	1	0
0.6343528118853778	1	0
0.635562094509897	1	0
0.6365882755063468	1	0
0.6400621454922257	1	0
0.6403178526380329	1	0
0.6425153159165858	1	0
0.6445003844980688	1	0
