0.00515915005919126	0	0
0.01902474123894857	0	0
0.03978036226448075	0	0
0.06570953877525139	0	0
0.1758612351493777	0	0
0.2664737832701232	0	0
0.3614963416156809	0	0
0.3917661954564606	0	0
0.4413485334192322	0	0
0.4463492007614787	0	0
0.5505159150059191	0	0
0.5519024741238949	0	0
0.5539780362264481	0	0
0.5565709538775252	0	0
0.5641464172912782	0	0
0.5641464172912782	0	0
0.5672695325116448	0	0
0.5672695325116448	0	0
0.5675861235149378	0	0
0.572356491861326	0	0
0.5724505926942517	0	0
0.5724505926942517	0	0
0.5766473783270124	0	0
0.5861496341615682	0.05	0.05
0.589176619545646	0.2	0
0.5941348533419233	0.8250000000000001	0.08291561975888502
0.5946349200761479	0.875	0.08291561975888498
0.6041319372559434	1	0
0.6072356491861326	1	0
0.6097556205861673	1	0
0.6097556205861673	1	0
0.6104131937255943	1	0
0.6109035598280564	1	0
0.6109035598280564	1	0
0.6112525343198559	1	0
0.6125253431985588	1	0
0.6132963099618162	1	0
0.6132963099618162	1	0
0.6143914263240099	1	0
0.6198420239381081	1	0
0.6198420239381081	1	0
0.6311062104757096	1	0
0.6311947750299549	1	0
0.6343528118853778	1	0
0.635562094509897	1	0
0.635562094509897	1	0
0.6365882755063468	1	0
0.6400621454922257	1	0
0.6400621454922257	1	0
0.6403178526380329	1	0
0.6403178526380329	1	0
0.6425153159165858	1	0
0.6439142632400989	1	0
0.6445003844980688	1	0
0.8110621047570959	1	0
0.8119477502995482	1	0
0.8435281188537787	1	0
0.8658827550634677	1	0
0.9251531591658583	1	0
0.9450038449806873	1	0
